mean_intensity,std_dev,median,variance,skewness,kurtosis,entropy,contrast,dissimilarity,homogeneity,energy,correlation,filename,class_label,Target
63.1054,49.10553014518833,39.0,2411.35309084,1.3323865038598064,1.0321016696907659,4.819262612876306,1605.0209473684215,24.484105263157897,0.07388823728800144,0.020418068148706135,0.6686134002347012,amd_1163930_3.jpg,AMD,1.0
64.201,40.805345225840206,47.0,1665.076199,1.5506446334901487,2.3322564519110722,4.684348205541603,1061.7664210526316,20.222,0.0839931616624879,0.02157560949794365,0.6836166254579299,amd_1168623_1.jpg,AMD,1.0
67.5033,44.972122354965634,49.0,2022.4917891099997,1.250314247363214,1.0325296109376731,4.8894451509250505,1332.4850526315793,23.62315789473685,0.0657470312120561,0.01635902590412571,0.6760588977638603,amd_1168623_2.jpg,AMD,1.0
54.7071,49.36301560470146,32.0,2436.70730959,1.409904706618517,1.2160939168517748,4.729436987522262,1180.5663157894737,18.50021052631579,0.11039947519985903,0.028236241225764395,0.7600629995168222,amd_1178825_1.jpg,AMD,1.0
57.7209,45.49803076167143,39.0,2070.07080319,1.481629469614649,1.8688774978008755,4.745786409343313,1265.0317894736847,19.701894736842107,0.10134250319422704,0.025721069324625995,0.6941938031885139,amd_1178825_2.jpg,AMD,1.0
54.4486,45.9882284725124,41.0,2114.91715804,1.0969679037904263,0.691564735253869,4.927495729571584,1589.7687368421055,25.14136842105263,0.06989928519595356,0.0166698427260036,0.6237466866563445,amd_1178825_3.jpg,AMD,1.0
56.4631,51.593240239298794,28.0,2661.86243839,1.2925332238004976,0.8752324227999808,4.727590541281884,1704.7648421052636,24.47957894736842,0.08721174404758726,0.02504964599635964,0.6837872548219047,amd_1178825_4.jpg,AMD,1.0
56.7048,46.357049700773665,36.0,2148.97605696,1.443444975324616,1.5511478840708692,4.732978617094222,1253.278210526316,20.697789473684214,0.09951163096872123,0.02562752588726608,0.7091509531732398,amd_1178825_5.jpg,AMD,1.0
56.4827,45.34056131886768,37.0,2055.76650071,1.3566907695399344,1.4227902850115397,4.7571315822858296,1341.399473684211,21.768526315789476,0.09624359223370775,0.023937244823719634,0.6795945652835668,amd_1191668_1.jpg,AMD,1.0
47.6535,45.07584317292356,29.0,2031.8316377499998,1.5278727544714132,2.015587660806415,4.777707500047433,1555.7010526315792,25.018947368421053,0.06546184965058092,0.018144083229325397,0.6213136747625919,amd_1191668_2.jpg,AMD,1.0
50.0779,46.377738534667685,31.0,2150.8946315900002,1.435669958255767,1.6696868276784835,4.836735792070506,1648.5458947368425,25.845684210526322,0.05961407250337455,0.017141257675020248,0.6235216393596286,amd_1191668_3.jpg,AMD,1.0
54.9625,46.41506322035983,38.0,2154.35809375,1.6150647878385624,2.1890130158186096,4.733072059170968,913.450105263158,17.455368421052636,0.11262263142850105,0.025421216083162005,0.7897335676435848,amd_1210637_1.jpg,AMD,1.0
51.2851,41.4093711373404,38.0,1714.7360179900002,1.8103233227410744,3.4217149282446675,4.706369959875502,837.2460000000001,16.694,0.10129537960914461,0.02241054856491937,0.7600256185469191,amd_1210637_2.jpg,AMD,1.0
74.448,46.268523814792275,57.0,2140.776296,1.0487430455342164,0.311945997503988,4.957607597554959,1425.0347368421053,25.236210526315798,0.05837875830063356,0.014902081135219498,0.6681924518822727,amd_1214406_1.jpg,AMD,1.0
80.955,48.55029531321102,70.0,2357.131175,0.8105141230665406,-0.10072048364569053,5.083170688723214,1408.8455789473687,25.781368421052637,0.05633254471756652,0.01420077638234952,0.7057651691645744,amd_1214406_2.jpg,AMD,1.0
69.7224,53.180234469584654,52.0,2828.1373382399997,0.9705755547286505,0.17097643756535374,5.037693754305941,1403.6020000000003,24.399894736842107,0.07205015500097968,0.016879399498318143,0.7566771241771739,amd_1214406_3.jpg,AMD,1.0
51.4564,39.39255385272704,36.0,1551.7732990400002,1.4893537886211334,2.1915027053828933,4.681474117149336,1080.6232631578948,20.846631578947378,0.08655132683766023,0.02175397566109956,0.6512944391011449,amd_1214406_4.jpg,AMD,1.0
57.1116,49.75800182322437,39.0,2475.8587454399994,1.0140868611753642,0.22283927589539543,4.923206143541821,634.7574736842105,15.409263157894738,0.09670459513919558,0.02178197175713918,0.8723570961036081,amd_1219632_1.jpg,AMD,1.0
56.6863,50.993118087738075,40.0,2600.2980923100004,1.0785140483052174,0.45090342874814526,4.867409339403535,662.7156842105265,14.929789473684211,0.11347874203265779,0.025874831887526466,0.8720530033878605,amd_1219632_2.jpg,AMD,1.0
61.2918,48.500602602029595,53.0,2352.30845276,0.8339967825725526,0.13899898005576317,4.958292264232547,888.314105263158,19.36547368421054,0.08205287558639934,0.020459946683277275,0.8104565541568723,amd_1249764_1.jpg,AMD,1.0
65.0416,49.18708844239512,58.0,2419.3696694399996,0.6660035542009896,-0.19619531531576673,5.0081326429949256,775.7302105263158,18.015473684210523,0.08601629538644306,0.019574136364203458,0.8393780387101483,amd_1249764_2.jpg,AMD,1.0
63.8959,50.262941250885824,56.0,2526.36326319,0.7023305416295177,-0.23615155283495382,4.989628703717337,739.1235789473684,17.446105263157893,0.08767465242878503,0.020705292590886954,0.8536578359651353,amd_1249764_3.jpg,AMD,1.0
58.341,49.915926506476865,34.0,2491.599719,1.1983542584532938,0.5847215039162887,4.851598767947725,1139.9502105263161,21.00094736842106,0.07810454941073372,0.020512681031559312,0.7751184488455842,amd_1262241_1.jpg,AMD,1.0
77.3564,51.559900882759656,58.0,2658.4233790400003,0.8875968737237392,-0.14322758077779785,5.043675925398791,1269.9094736842105,23.736,0.06629304231367583,0.015282927305853782,0.7624205244434251,amd_1262241_2.jpg,AMD,1.0
55.3848,49.124298763035796,32.0,2413.19672896,1.4528885767286333,1.4696666580881157,4.772886057324707,1203.7317894736843,20.647789473684213,0.08680028190053395,0.023101606232604602,0.7543348389728368,amd_1262241_3.jpg,AMD,1.0
99.2843,53.66625824025744,92.0,2880.0672735099997,0.4729233943096525,-0.7815087142642496,5.22981388369397,1535.1665263157897,27.573052631578953,0.05040942586383807,0.011850873946523897,0.7344867823835896,amd_1262241_4.jpg,AMD,1.0
73.4924,47.813698269847315,53.0,2286.1497422400003,1.0697676945612409,0.22080464561358548,4.919217976601891,1151.1629473684213,22.67368421052632,0.06497386044174237,0.01679681410235048,0.7481490420989626,amd_1262241_5.jpg,AMD,1.0
53.815,47.874859529820036,28.0,2292.0021750000005,1.3212795971262417,0.7534386891876181,4.593933322029237,1070.153263157895,18.25936842105264,0.12210101033378841,0.0311090477704734,0.7717881667643924,amd_1262241_6.jpg,AMD,1.0
69.8285,46.42781588390736,50.0,2155.54208775,1.1844474380866614,0.6660106910645829,4.87531088254831,1362.213894736842,22.557263157894734,0.07864673056664245,0.018651639512645937,0.6863523625924002,amd_1262241_7.jpg,AMD,1.0
58.5775,48.85991602274814,40.0,2387.29139375,1.2803012098227413,1.0847237780004413,4.8709839771762455,1386.3967368421054,22.053157894736845,0.08873955700715194,0.020955830081493602,0.7133619489899328,amd_1275229_1.jpg,AMD,1.0
75.9166,35.75426190596024,64.0,1278.3672444399997,1.5934914244215284,2.941423060741198,4.715475777823713,1056.0648421052633,21.106736842105263,0.0657959119601535,0.017371770012056937,0.5916508071722184,amd_1275229_2.jpg,AMD,1.0
57.3471,47.817170781948185,39.0,2286.4818215899995,1.2644705070054476,1.0973480377391018,4.90739262533366,1370.3562105263159,22.845052631578948,0.07586991680733395,0.01784187237854534,0.7055512625897877,amd_1275229_3.jpg,AMD,1.0
77.1717,44.38986392308497,56.0,1970.46001911,1.2304095874682783,0.6012747665598535,4.730426215913564,1286.9315789473683,22.146315789473682,0.07735321662776695,0.021472007158454993,0.6781153056164779,amd_1275586_1.jpg,AMD,1.0
68.3169,39.15733742723067,50.0,1533.29707439,1.505581840659189,1.7497002521219205,4.5830826181364,1126.175263157895,20.133578947368424,0.09466375755938505,0.025183646806648054,0.6409190873812856,amd_1275586_2.jpg,AMD,1.0
57.3047,44.24078500558054,39.0,1957.2470579100002,1.2756037540710086,0.9889787393820049,4.666750557679052,1561.2509473684213,22.892631578947366,0.11521490133143192,0.030788708942369607,0.6027817893395997,amd_1283443_1.jpg,AMD,1.0
61.5386,46.464781394514276,41.0,2158.97591004,1.073698379682535,0.29134387566208186,4.7071002212897985,1516.190421052632,24.350631578947375,0.09817857457573728,0.02863680292900135,0.6543463399057461,amd_1283443_2.jpg,AMD,1.0
68.9315,49.08397506060405,45.0,2409.23660775,1.1211238284018175,0.33557051765374446,4.782211079398666,1528.6725263157894,23.622842105263157,0.10554061505573395,0.025835940952002236,0.6849061895949282,amd_1283443_3.jpg,AMD,1.0
69.2159,44.6094237486879,55.0,1990.00068719,1.105984026423763,0.5767071424878125,4.820846795781104,1595.65652631579,24.08284210526316,0.09388128254599025,0.023969278583000235,0.6034480182661354,amd_1283443_4.jpg,AMD,1.0
72.6255,43.61352599538358,60.0,1902.1396497499998,1.2993160953277296,1.4731822820645917,4.9477979876338765,1328.6016842105266,23.012421052631584,0.06760893511894933,0.01522445182980345,0.6539918779615875,amd_1285648_1.jpg,AMD,1.0
61.6296,45.02967026128439,43.0,2027.6712038399999,1.357081887788451,1.4240525983026835,4.834046246470665,960.7027368421051,19.232631578947366,0.07640795330463082,0.018913273417294547,0.766922749189404,amd_1285648_2.jpg,AMD,1.0
61.4449,42.69953353363477,46.0,1823.2501639900004,1.5655310827709013,2.318294117566966,4.748425171336903,1250.7144210526317,20.592736842105264,0.0969156003881491,0.02299307374935359,0.6624245459924434,amd_1333129_1.jpg,AMD,1.0
63.4207,49.956420123043245,49.0,2495.64391151,1.1205598678852824,0.5646409139869468,4.930913197161517,1262.6671578947369,20.57642105263158,0.09350752603159602,0.02213581848122619,0.7489575087706248,amd_1333129_2.jpg,AMD,1.0
72.8678,44.3326958706551,58.0,1965.3879231600001,1.0753915763283513,0.544042804862074,4.909728982962734,1529.6412631578949,24.4381052631579,0.07915746693335143,0.01746353541674988,0.6167394305510189,amd_1333129_3.jpg,AMD,1.0
74.1159,49.132841025021136,56.0,2414.0360671900003,1.0958509874649698,0.4112365004711007,4.971681836667397,1793.0929473684216,27.214631578947376,0.0607783102532405,0.016037352521544108,0.6343058745379337,amd_1333129_4.jpg,AMD,1.0
73.3137,47.83481464697026,55.5,2288.1694923100004,1.0172223578686455,0.17549679010838126,4.831851206996018,1063.8215789473684,19.571684210526318,0.09023650161943829,0.023863647755750294,0.7705109857610722,amd_1346060_1.jpg,AMD,1.0
72.9601,47.17370356448601,52.0,2225.35830799,1.0655887368892443,0.23126340188655758,4.8356284117534925,1178.7849473684214,21.568105263157904,0.08461149284474964,0.021439859841605794,0.73973703650649,amd_1346060_2.jpg,AMD,1.0
55.5694,49.6157896605506,31.0,2461.7265836399997,1.406938554017549,1.1813751179341443,4.622228968573497,981.5872631578949,15.860315789473686,0.15402282796138214,0.03737531441237415,0.8034309736001054,amd_1356382_1.jpg,AMD,1.0
54.9209,49.030513389011126,29.0,2403.9912431899993,1.3102937057534645,0.8039448931147373,4.5296984486532885,1222.6768421052632,18.681263157894737,0.16055836638920704,0.04450559428249074,0.7511729353883089,amd_1356382_2.jpg,AMD,1.0
60.8334,53.53268575776859,43.0,2865.74844444,1.1417154237085836,0.6487381344679868,5.0524952287464,673.4765263157897,17.594000000000005,0.07284155627910152,0.01592137885703187,0.882705337260369,amd_1461376_1.jpg,AMD,1.0
45.2829,44.99241122222724,22.5,2024.3170675899996,1.5492477615211653,1.8705349273594178,4.556843836366921,1489.4547368421054,22.310736842105264,0.11523113779314702,0.030639535953321865,0.6318292456992769,amd_1472602_1.jpg,AMD,1.0
45.9032,45.651348608337955,23.0,2084.04562976,1.531541635401371,1.766959922513573,4.561227933256287,1566.4777894736844,22.513157894736846,0.11474544370033313,0.03112124444741371,0.6247694425576416,amd_1472602_2.jpg,AMD,1.0
44.0412,44.329350351206365,22.0,1965.0913025599998,1.5776828466663355,2.05575969204748,4.520614174936801,1345.7036842105265,21.077368421052633,0.11817714768927712,0.03301481242314092,0.6569305000248182,amd_1472602_3.jpg,AMD,1.0
45.2607,46.32461910809413,22.0,2145.97033551,1.60980935703081,1.9718099305230279,4.555768474091884,1271.3368421052633,19.995789473684212,0.11792951879894278,0.031575964771429196,0.7058128143280504,amd_1472602_4.jpg,AMD,1.0
47.3508,49.354934295974914,21.0,2435.9095393600005,1.5311319578311477,1.5581813307295755,4.546699808959624,1671.9048421052635,22.428421052631585,0.12801650276349505,0.0357575709202449,0.6606564658640663,amd_1472602_5.jpg,AMD,1.0
43.0221,44.760931755158985,21.0,2003.54101159,1.7568726257149474,2.6213752716652214,4.457869109023313,1566.2356842105262,22.26178947368421,0.11643863297487655,0.03263692655672792,0.6130096741104364,amd_1472602_6.jpg,AMD,1.0
57.8367,43.69242306292934,37.5,1909.0278331099998,1.7223671490695402,2.3599275021315833,4.416398369870811,1143.5477894736844,17.653473684210528,0.16607314853960714,0.04433872390668376,0.6918640639062968,amd_1475608_1.jpg,AMD,1.0
57.6708,41.32045289393619,37.0,1707.37982736,1.5777402908903997,2.0662709238162433,4.431235553542639,990.678315789474,16.7141052631579,0.14528883258711503,0.04266269170080453,0.7100712906515754,amd_1475608_2.jpg,AMD,1.0
94.7206,41.37994847314337,72.0,1712.3001356400002,1.1662337570713646,0.08537394159589295,4.491583315787281,745.4431578947369,15.005263157894737,0.12089177399794246,0.03204515512146887,0.7844894403088893,amd_1475608_3.jpg,AMD,1.0
92.4191,44.70149723655797,82.0,1998.22385519,0.7354798664802347,-0.3170688617864945,4.908348556778261,1418.0896842105265,25.01726315789474,0.06471058046898809,0.016883665826625222,0.6411537484064224,amd_1475608_4.jpg,AMD,1.0
110.2151,40.89156920429931,104.0,1672.1204319899998,0.6481285524419501,0.23957893330652746,5.058117728309558,1011.7121052631583,22.651894736842113,0.05157061297090993,0.012283583621761114,0.6924745594466248,amd_1475608_5.jpg,AMD,1.0
86.6151,35.1231256010908,70.0,1233.63395199,1.422703812380228,1.0754397623198306,4.405204714254191,591.044947368421,13.590210526315788,0.12984984410811107,0.03224207261541038,0.7615594912633044,amd_1475608_6.jpg,AMD,1.0
73.5606,47.297068911720096,57.0,2237.01272764,0.9269278995439496,0.07605294035297705,4.926845698701868,951.2656842105266,19.444000000000003,0.08574185112379495,0.019372425215387,0.7901288830209925,amd_1485373_1.jpg,AMD,1.0
58.1051,34.67081847880145,46.0,1202.06565399,2.1842484906102873,5.33958392686592,4.48451243331126,932.0484210526317,18.077894736842108,0.09252361220839138,0.022755961746624788,0.6031690948316346,amd_1485373_2.jpg,AMD,1.0
76.3688,47.059417618155884,62.0,2214.5887865600002,0.9255715736370895,0.16244921439015636,5.048895644191905,1330.1582105263162,25.191263157894742,0.050347704903255255,0.013378363480571255,0.6998407347570634,amd_1485373_3.jpg,AMD,1.0
62.0226,36.090653765760464,48.0,1302.53528924,1.736371739875091,3.3872744102541184,4.575416650651794,849.8933684210527,16.15189473684211,0.11240354684262947,0.025376718450878955,0.6736321115750804,amd_1513396_1.jpg,AMD,1.0
76.8598,44.848040581055486,64.0,2011.34674396,1.0625664173659344,0.5914748065059499,4.9104459815531545,1428.243263157895,24.310421052631582,0.0782849597170962,0.018461759534154725,0.6483783615178241,amd_1513396_2.jpg,AMD,1.0
75.8097,43.592073659210115,67.0,1900.2688859100003,0.9287426743239496,0.37493820303460623,4.905452100365801,1166.267052631579,20.343473684210526,0.09470022841642575,0.021223516983059,0.6950791837762867,amd_1513396_3.jpg,AMD,1.0
59.7169,49.64274724861629,41.0,2464.40235439,1.1979526047382796,0.7663216280973701,4.913835965429397,1106.8404210526319,19.909473684210532,0.09065841616217901,0.02015590205899092,0.7765557026732948,amd_1521791_1.jpg,AMD,1.0
60.626,38.65714065990913,47.0,1494.3745239999998,1.7466663957156654,3.5056421117319934,4.725603509576211,1002.5908421052632,20.068947368421046,0.07023742520021953,0.01867731525844006,0.6700749809508733,amd_1521791_2.jpg,AMD,1.0
57.2202,50.935332647976296,31.0,2594.4081119599996,1.311128516025694,0.8497127846960795,4.644485663940202,950.8011578947369,16.632947368421053,0.1530080805715066,0.0369254695936171,0.8206976840283859,amd_1521791_3.jpg,AMD,1.0
59.3166,49.02523599576039,39.0,2403.47376444,1.2534845966089545,1.1020581626755925,4.839949342805672,1647.7664210526316,23.87463157894737,0.0896270972578651,0.02312821064033754,0.6625893710186237,amd_1521791_4.jpg,AMD,1.0
47.0173,38.826653225715965,31.0,1507.50900071,1.9727121014190436,4.385060465081648,4.570556824723893,963.3066315789473,18.103473684210524,0.09461953022360182,0.02455994983166847,0.6786204036632336,amd_1523323_1.jpg,AMD,1.0
72.0928,48.707110242345514,56.0,2372.3825881599996,1.2633081200886729,0.9830470932814235,4.984988378469556,1255.7221052631578,22.109684210526318,0.07431534990294937,0.016469900355756007,0.7371137690541257,amd_1523323_2.jpg,AMD,1.0
62.6659,45.51291989303697,48.0,2071.4258771900004,1.3226638341460804,1.394912059709612,4.90620377410254,1204.6554736842102,22.16494736842105,0.07164591371008194,0.01764108149271713,0.7135854938098725,amd_1523323_3.jpg,AMD,1.0
51.0142,45.50350314382399,26.0,2070.5687983599996,1.6662332206323198,2.4440739538789575,4.421921530303058,1243.019157894737,18.885684210526318,0.1451979693509107,0.0425713024169297,0.7063697596406926,amd_1523323_4.jpg,AMD,1.0
76.1521,47.31779121630679,64.0,2238.97336559,0.8895535436302933,0.11041036538910909,4.977408301080534,1081.0389473684213,20.211157894736843,0.08432827454238646,0.018748665695829166,0.7623935822935008,amd_1592162_1.jpg,AMD,1.0
74.4039,46.51047371066005,61.0,2163.22416479,0.9924210734620299,0.35489655709663115,4.941058414878356,1275.8524210526314,22.60568421052631,0.08051205617776125,0.017957783673377782,0.709787885724059,amd_1592162_2.jpg,AMD,1.0
39.6627,47.182737613559475,17.0,2226.21072871,1.663849603524696,2.1260184127503265,4.5546628955101705,1258.0938947368422,20.89536842105263,0.09227949253810291,0.02719520081500449,0.7174473230126681,amd_1639741_1.jpg,AMD,1.0
61.7816,44.352703428765196,40.0,1967.1623014399997,1.2708877989920746,0.8838102674733137,4.6769019361071145,1223.7378947368425,20.890736842105266,0.09610699872216406,0.02522002897492081,0.6935454278793013,amd_1639741_2.jpg,AMD,1.0
61.4365,50.711383019495734,39.0,2571.64436775,1.1476829962234643,0.48239525888205126,4.836007342174737,1640.1081052631582,24.199052631578958,0.09009106873433566,0.024021919814597406,0.6833142491590097,amd_1639741_3.jpg,AMD,1.0
37.7892,38.2149730257657,23.0,1460.3841633600002,2.0446032028278087,4.530389153593318,4.499685988940052,1293.0026315789473,22.429157894736843,0.0722739317499649,0.02224093702563796,0.567821733349853,amd_1654544_1.jpg,AMD,1.0
98.7111,46.844135564550655,95.0,2194.37303679,0.48988566005901907,-0.37966494279540086,5.126057194118686,744.5243157894738,18.17147368421053,0.07261121012237674,0.013947269115833168,0.8301941628445253,amd_1669733_1.jpg,AMD,1.0
65.6351,48.075400653452704,56.0,2311.2441479900003,1.1361048689557656,0.9250781484281578,5.0001320932289435,1545.2303157894742,23.733473684210534,0.0805299342318691,0.017297943131051655,0.6708746428680775,amd_1777380_1.jpg,AMD,1.0
55.7581,43.11997662789255,40.0,1859.3323843899998,1.3975183518368797,1.781140950114458,4.79582222356934,1564.6838947368421,23.586842105263162,0.08576926194589944,0.02051646187226815,0.5860272037670916,amd_1777380_2.jpg,AMD,1.0
63.7768,59.78841009560298,39.0,3574.6539817599996,0.70691912765751,-0.7559148725552163,5.005761004125494,1964.7817894736845,27.93357894736843,0.07359944877954974,0.01949685676776425,0.7265229369380233,amd_1777380_3.jpg,AMD,1.0
52.7085,54.763479872539136,27.0,2999.0387277499995,1.1710762013693101,0.40135721829563176,4.861325576858476,2342.0557894736844,28.73242105263158,0.07852335517168425,0.021417108132883472,0.6119038557334794,amd_1777380_4.jpg,AMD,1.0
63.1173,48.45277639836545,49.0,2347.67154071,1.1555163866045792,0.801240920745121,4.978375247375117,1337.437263157895,22.09326315789474,0.0816571752108543,0.0180671262969953,0.7141913557430091,amd_1777380_5.jpg,AMD,1.0
56.758,46.31737725735342,42.0,2145.299436,1.3841486225418653,1.6230029432312998,4.893243149387817,1170.273263157895,21.212631578947374,0.07992826568525495,0.01858409053606422,0.7330463816036832,amd_1777380_6.jpg,AMD,1.0
88.6102,39.5315956667575,69.0,1562.74705596,1.374498042214661,1.0335994740834717,4.508442202965771,316.90652631578956,10.303789473684214,0.14458556091676414,0.03405828473371451,0.8984745830430351,amd_1781906_1.jpg,AMD,1.0
95.0827,47.98921817148097,82.0,2302.9650607099998,0.7665112861576012,-0.4190390660214005,4.897086006394233,639.7236842105265,16.50663157894737,0.07990696501701797,0.020277301967205893,0.8613661611921625,amd_1815432_1.jpg,AMD,1.0
59.9859,52.60967687783303,33.0,2767.7781011899997,1.1019117033971544,0.2097112416785869,4.801680087353494,1760.2988421052635,26.48536842105263,0.08385323659516533,0.023890099248543593,0.6883019933347903,amd_1840755_1.jpg,AMD,1.0
52.2538,50.8492850053961,29.0,2585.6497855600005,1.3404031661603455,1.0174535968647893,4.846070885068645,666.6951578947369,16.821263157894737,0.08013341395664336,0.019760336893064948,0.8720817530936577,amd_1840755_2.jpg,AMD,1.0
55.6192,51.424706040579366,28.0,2644.50039136,1.3310389265785931,0.8537779276921116,4.6702636281830445,1499.140210526316,22.33789473684211,0.10656635327070564,0.029201468486582203,0.7204265565232306,amd_1840755_3.jpg,AMD,1.0
69.3106,52.502374495254976,55.0,2756.49932764,0.9036461546621928,0.03769925863631496,5.056245112430037,1531.6129473684211,25.21273684210527,0.06878735902000858,0.01703263935284546,0.7260640792170096,amd_1840755_4.jpg,AMD,1.0
53.5326,50.758311016423704,33.0,2576.4061372399997,1.1553990246073862,0.5836335946684703,4.887010748816469,725.2395789473685,16.50084210526316,0.08781275283959165,0.021509129672764044,0.8589823082273603,amd_1871309_1.jpg,AMD,1.0
59.7753,41.9602956365896,44.0,1760.66640991,1.556932774660539,2.2004472512861426,4.690660371712274,959.7870526315791,17.241368421052638,0.10450934829310951,0.025703832021887682,0.7296449214609088,amd_1871309_2.jpg,AMD,1.0
64.4934,43.23845691557459,49.0,1869.5641564399998,1.504914405985684,2.0183409143889754,4.84624719415017,1497.98652631579,24.416631578947378,0.07437906104580108,0.016885306435099195,0.5983946923192703,amd_1893730_1.jpg,AMD,1.0
57.2108,48.17075838472963,32.0,2320.42196336,1.2815376867952646,0.9147895105753592,4.592819489185913,1305.659052631579,19.81589473684211,0.13131358426816298,0.039034539716240095,0.7226183607157631,amd_1893730_2.jpg,AMD,1.0
54.8376,36.89829028884672,38.0,1361.4838262399999,1.7935771545563548,3.2652082819683654,4.486572581732533,979.3275789473685,17.94631578947369,0.10206521709099885,0.027546586075812247,0.6475464007657996,amd_1893730_3.jpg,AMD,1.0
50.726,38.99146219366491,36.0,1520.3341239999997,1.6018596912703997,2.696356717284795,4.713499355350015,1328.1406315789477,23.411368421052636,0.06653329282690834,0.017954389736310288,0.565731185998858,amd_1893730_4.jpg,AMD,1.0
44.5129,44.30777847726063,27.0,1963.1792335900002,1.4106566228004593,1.6888438368381848,4.752561175426704,1451.8258947368424,23.862736842105264,0.07601012838286181,0.020236414340835215,0.6316841593433281,amd_1893730_5.jpg,AMD,1.0
